Manufacturer,LCSC Part #,Description,value,tolerance,type,voltage,min_value,max_value,Package,Stock,Type,MFR.Part #,Datasheet,Price (USD),basic-extended,unit,Comment,Category,code,value_in_ohms,dielectric,value_in_farads
Uniroyal Elec,C89584,Chip Resistor - Surface Mount 680Ohms ±5% 1W 2512 RoHS,680,5,Resistor,,646.0,714.0,2512,,,25121WJ0681T4E,,,Extended Part,Ω,680Ω (681) ±5%,Chip Resistor - Surface Mount,681,680.0,,
Uniroyal Elec,C93205,Chip Resistor - Surface Mount 4.3KOhms ±5% 3/4W 2010 RoHS,4.3,5,Resistor,,4085.0,4515.0,2010,,,2010W2J0432T4E,,,Extended Part,KΩ,4.3KΩ (432) ±5%,Chip Resistor - Surface Mount,432,4300.0,,
Uniroyal Elec,C98481,Chip Resistor - Surface Mount 56KOhms ±5% 1W 2512 RoHS,56,5,Resistor,,53200.0,58800.0,2512,,,25121WJ0563T4E,,,Extended Part,KΩ,56KΩ (563) ±5%,Chip Resistor - Surface Mount,563,56000.0,,
Uniroyal Elec,C107618,Chip Resistor - Surface Mount 43KOhms ±5% 1/8W 0805 RoHS,43,5,Resistor,,40850.0,45150.0,0805,,,0805W8J0433T5E,,,Extended Part,KΩ,43KΩ (433) ±5%,Chip Resistor - Surface Mount,433,43000.0,,
Uniroyal Elec,C109214,Chip Resistor - Surface Mount 30KOhms ±5% 1/2W 1812 RoHS,30,5,Resistor,,28500.0,31500.0,1812,,,1812W2J0303T4E,,,Extended Part,KΩ,30KΩ (303) ±5%,Chip Resistor - Surface Mount,303,30000.0,,
Uniroyal Elec,C109215,Chip Resistor - Surface Mount 300Ohms ±5% 1/2W 1812 RoHS,300,5,Resistor,,285.0,315.0,1812,,,1812W2J0301T4E,,,Extended Part,Ω,300Ω (301) ±5%,Chip Resistor - Surface Mount,301,300.0,,
Uniroyal Elec,C116703,Chip Resistor - Surface Mount 430Ohms ±5% 1/10W 0603 RoHS,430,5,Resistor,,408.5,451.5,0603,,,0603WAJ0431T5E,,,Extended Part,Ω,430Ω (431) ±5%,Chip Resistor - Surface Mount,431,430.0,,
Uniroyal Elec,C117848,Chip Resistor - Surface Mount 6.8Ohms ±5% 1W 2512 RoHS,6.8,5,Resistor,,6.46,7.14,2512,,,25121WJ068JT4E,,,Extended Part,Ω,6.8Ω (6R8) ±5%,Chip Resistor - Surface Mount,6R8,6.8,,
Uniroyal Elec,C54728,Chip Resistor - Surface Mount 100Ohms ±5% 1/2W 2010 RoHS,100,5,Resistor,,95.0,105.0,2010,,,2010W2J0101T4E,,,Extended Part,Ω,100Ω (101) ±5%,Chip Resistor - Surface Mount,101,100.0,,
Uniroyal Elec,C54730,Chip Resistor - Surface Mount 1MOhms ±5% 2512 RoHS,1,5,Resistor,,950000.0,1050000.0,2512,,,2512J0105T4E,,,Extended Part,MΩ,1MΩ (105) ±5%,Chip Resistor - Surface Mount,105,1000000.0,,
Uniroyal Elec,C55739,Chip Resistor - Surface Mount 0.033Ohms ±5% 1W 2512 RoHS,0.033,5,Resistor,,0.03135,0.03465,2512,,,25121WJ033LT4E,,,Extended Part,Ω,0.033Ω (R033) ±5%,Chip Resistor - Surface Mount,R033,0.033,,
Uniroyal Elec,C55877,Chip Resistor - Surface Mount 510Ohms ±5% 1W 2512 RoHS,510,5,Resistor,,484.5,535.5,2512,,,25121WJ0511T4E,,,Extended Part,Ω,510Ω (511) ±5%,Chip Resistor - Surface Mount,511,510.0,,
Uniroyal Elec,C55916,Chip Resistor - Surface Mount 910Ohms ±5% 1W 2512 RoHS,910,5,Resistor,,864.5,955.5,2512,,,25121WJ0911T4E,,,Extended Part,Ω,910Ω (911) ±5%,Chip Resistor - Surface Mount,911,910.0,,
Uniroyal Elec,C56161,Chip Resistor - Surface Mount 0Ohms ±5% 1/2W 1812 RoHS,0,5,Resistor,,0.0,0.0,1812,,,1812W2J0000T4E,,,Extended Part,Ω,0Ω (0R0) ±5%,Chip Resistor - Surface Mount,0R0,0.0,,
Uniroyal Elec,C56727,Chip Resistor - Surface Mount 390Ohms ±5% 3/4W 1812 RoHS,390,5,Resistor,,370.5,409.5,1812,,,181207J0391T4E,,,Extended Part,Ω,390Ω (391) ±5%,Chip Resistor - Surface Mount,391,390.0,,
Uniroyal Elec,C25530,Chip Resistor - Surface Mount 100KOhms ±5% 1/16W 0402 RoHS,100,5,Resistor,,95000.0,105000.0,0402,,,0402WGJ0104TCE,,,Extended Part,KΩ,100KΩ (104) ±5%,Chip Resistor - Surface Mount,104,100000.0,,
Uniroyal Elec,C25531,Chip Resistor - Surface Mount 10KOhms ±5% 1/16W 0402 RoHS,10,5,Resistor,,9500.0,10500.0,0402,,,0402WGJ0103TCE,,,Extended Part,KΩ,10KΩ (103) ±5%,Chip Resistor - Surface Mount,103,10000.0,,
Uniroyal Elec,C25546,Chip Resistor - Surface Mount 220KOhms ±5% 1/16W 0402 RoHS,220,5,Resistor,,209000.0,231000.0,0402,,,0402WGJ0224TCE,,,Extended Part,KΩ,220KΩ (224) ±5%,Chip Resistor - Surface Mount,224,220000.0,,
Uniroyal Elec,C25547,Chip Resistor - Surface Mount 22KOhms ±5% 1/16W 0402 RoHS,22,5,Resistor,,20900.0,23100.0,0402,,,0402WGJ0223TCE,,,Extended Part,KΩ,22KΩ (223) ±5%,Chip Resistor - Surface Mount,223,22000.0,,
Uniroyal Elec,C25548,Chip Resistor - Surface Mount 240KOhms ±5% 1/16W 0402 RoHS,240,5,Resistor,,228000.0,252000.0,0402,,,0402WGJ0244TCE,,,Extended Part,KΩ,240KΩ (244) ±5%,Chip Resistor - Surface Mount,244,240000.0,,
Uniroyal Elec,C25549,Chip Resistor - Surface Mount 24KOhms ±5% 1/16W 0402 RoHS,24,5,Resistor,,22800.0,25200.0,0402,,,0402WGJ0243TCE,,,Extended Part,KΩ,24KΩ (243) ±5%,Chip Resistor - Surface Mount,243,24000.0,,
Uniroyal Elec,C25550,Chip Resistor - Surface Mount 270KOhms ±5% 1/16W 0402 RoHS,270,5,Resistor,,256500.0,283500.0,0402,,,0402WGJ0274TCE,,,Extended Part,KΩ,270KΩ (274) ±5%,Chip Resistor - Surface Mount,274,270000.0,,
Uniroyal Elec,C25551,Chip Resistor - Surface Mount 27KOhms ±5% 1/16W 0402 RoHS,27,5,Resistor,,25650.0,28350.0,0402,,,0402WGJ0273TCE,,,Extended Part,KΩ,27KΩ (273) ±5%,Chip Resistor - Surface Mount,273,27000.0,,
Uniroyal Elec,C25552,Chip Resistor - Surface Mount 2KOhms ±5% 1/16W 0402 RoHS,2,5,Resistor,,1900.0,2100.0,0402,,,0402WGJ0202TCE,,,Extended Part,KΩ,2KΩ (202) ±5%,Chip Resistor - Surface Mount,202,2000.0,,
Uniroyal Elec,C25553,Chip Resistor - Surface Mount 30KOhms ±5% 1/16W 0402 RoHS,30,5,Resistor,,28500.0,31500.0,0402,,,0402WGJ0303TCE,,,Extended Part,KΩ,30KΩ (303) ±5%,Chip Resistor - Surface Mount,303,30000.0,,
Uniroyal Elec,C25554,Chip Resistor - Surface Mount 330KOhms ±5% 1/16W 0402 RoHS,330,5,Resistor,,313500.0,346500.0,0402,,,0402WGJ0334TCE,,,Extended Part,KΩ,330KΩ (334) ±5%,Chip Resistor - Surface Mount,334,330000.0,,
Uniroyal Elec,C25555,Chip Resistor - Surface Mount 33KOhms ±5% 1/16W 0402 RoHS,33,5,Resistor,,31350.0,34650.0,0402,,,0402WGJ0333TCE,,,Extended Part,KΩ,33KΩ (333) ±5%,Chip Resistor - Surface Mount,333,33000.0,,
Uniroyal Elec,C25556,Chip Resistor - Surface Mount 36KOhms ±5% 1/16W 0402 RoHS,36,5,Resistor,,34200.0,37800.0,0402,,,0402WGJ0363TCE,,,Extended Part,KΩ,36KΩ (363) ±5%,Chip Resistor - Surface Mount,363,36000.0,,
Uniroyal Elec,C25557,Chip Resistor - Surface Mount 390KOhms ±5% 1/16W 0402 RoHS,390,5,Resistor,,370500.0,409500.0,0402,,,0402WGJ0394TCE,,,Extended Part,KΩ,390KΩ (394) ±5%,Chip Resistor - Surface Mount,394,390000.0,,
Uniroyal Elec,C25572,Chip Resistor - Surface Mount 910KOhms ±5% 1/16W 0402 RoHS,910,5,Resistor,,864500.0,955500.0,0402,,,0402WGJ0914TCE,,,Extended Part,KΩ,910KΩ (914) ±5%,Chip Resistor - Surface Mount,914,910000.0,,
Uniroyal Elec,C25573,Chip Resistor - Surface Mount 91KOhms ±5% 1/16W 0402 RoHS,91,5,Resistor,,86450.0,95550.0,0402,,,0402WGJ0913TCE,,,Extended Part,KΩ,91KΩ (913) ±5%,Chip Resistor - Surface Mount,913,91000.0,,
Uniroyal Elec,C25574,Chip Resistor - Surface Mount 110KOhms ±5% 1/10W 0603 RoHS,110,5,Resistor,,104500.0,115500.0,0603,,,0603WAJ0114T5E,,,Extended Part,KΩ,110KΩ (114) ±5%,Chip Resistor - Surface Mount,114,110000.0,,
Uniroyal Elec,C25576,Chip Resistor - Surface Mount 120KOhms ±5% 1/10W 0603 RoHS,120,5,Resistor,,114000.0,126000.0,0603,,,0603WAJ0124T5E,,,Extended Part,KΩ,120KΩ (124) ±5%,Chip Resistor - Surface Mount,124,120000.0,,
Uniroyal Elec,C25577,Chip Resistor - Surface Mount 12KOhms ±5% 1/10W 0603 RoHS,12,5,Resistor,,11400.0,12600.0,0603,,,0603WAJ0123T5E,,,Extended Part,KΩ,12KΩ (123) ±5%,Chip Resistor - Surface Mount,123,12000.0,,
Uniroyal Elec,C25579,Chip Resistor - Surface Mount 13KOhms ±5% 1/10W 0603 RoHS,13,5,Resistor,,12350.0,13650.0,0603,,,0603WAJ0133T5E,,,Extended Part,KΩ,13KΩ (133) ±5%,Chip Resistor - Surface Mount,133,13000.0,,
Uniroyal Elec,C25580,Chip Resistor - Surface Mount 150KOhms ±5% 1/10W 0603 RoHS,150,5,Resistor,,142500.0,157500.0,0603,,,0603WAJ0154T5E,,,Extended Part,KΩ,150KΩ (154) ±5%,Chip Resistor - Surface Mount,154,150000.0,,
Uniroyal Elec,C25581,Chip Resistor - Surface Mount 15KOhms ±5% 1/10W 0603 RoHS,15,5,Resistor,,14250.0,15750.0,0603,,,0603WAJ0153T5E,,,Extended Part,KΩ,15KΩ (153) ±5%,Chip Resistor - Surface Mount,153,15000.0,,
Uniroyal Elec,C25582,Chip Resistor - Surface Mount 160KOhms ±5% 1/10W 0603 RoHS,160,5,Resistor,,152000.0,168000.0,0603,,,0603WAJ0164T5E,,,Extended Part,KΩ,160KΩ (164) ±5%,Chip Resistor - Surface Mount,164,160000.0,,
Uniroyal Elec,C25583,Chip Resistor - Surface Mount 180KOhms ±5% 1/10W 0603 RoHS,180,5,Resistor,,171000.0,189000.0,0603,,,0603WAJ0184T5E,,,Extended Part,KΩ,180KΩ (184) ±5%,Chip Resistor - Surface Mount,184,180000.0,,
Uniroyal Elec,C25585,Chip Resistor - Surface Mount 1KOhms ±5% 1/10W 0603 RoHS,1,5,Resistor,,950.0,1050.0,0603,,,0603WAJ0102T5E,,,Extended Part,KΩ,1KΩ (102) ±5%,Chip Resistor - Surface Mount,102,1000.0,,
Uniroyal Elec,C25586,Chip Resistor - Surface Mount 20KOhms ±5% 1/10W 0603 RoHS,20,5,Resistor,,19000.0,21000.0,0603,,,0603WAJ0203T5E,,,Extended Part,KΩ,20KΩ (203) ±5%,Chip Resistor - Surface Mount,203,20000.0,,
Uniroyal Elec,C25601,Chip Resistor - Surface Mount 510KOhms ±5% 1/10W 0603 RoHS,510,5,Resistor,,484500.0,535500.0,0603,,,0603WAJ0514T5E,,,Extended Part,KΩ,510KΩ (514) ±5%,Chip Resistor - Surface Mount,514,510000.0,,
Uniroyal Elec,C25602,Chip Resistor - Surface Mount 560KOhms ±5% 1/10W 0603 RoHS,560,5,Resistor,,532000.0,588000.0,0603,,,0603WAJ0564T5E,,,Extended Part,KΩ,560KΩ (564) ±5%,Chip Resistor - Surface Mount,564,560000.0,,
Uniroyal Elec,C25603,Chip Resistor - Surface Mount 56KOhms ±5% 1/10W 0603 RoHS,56,5,Resistor,,53200.0,58800.0,0603,,,0603WAJ0563T5E,,,Extended Part,KΩ,56KΩ (563) ±5%,Chip Resistor - Surface Mount,563,56000.0,,
Uniroyal Elec,C25605,Chip Resistor - Surface Mount 62KOhms ±5% 1/10W 0603 RoHS,62,5,Resistor,,58900.0,65100.0,0603,,,0603WAJ0623T5E,,,Extended Part,KΩ,62KΩ (623) ±5%,Chip Resistor - Surface Mount,623,62000.0,,
Uniroyal Elec,C25606,Chip Resistor - Surface Mount 680KOhms ±5% 1/10W 0603 RoHS,680,5,Resistor,,646000.0,714000.0,0603,,,0603WAJ0684T5E,,,Extended Part,KΩ,680KΩ (684) ±5%,Chip Resistor - Surface Mount,684,680000.0,,
Uniroyal Elec,C25607,Chip Resistor - Surface Mount 68KOhms ±5% 1/10W 0603 RoHS,68,5,Resistor,,64600.0,71400.0,0603,,,0603WAJ0683T5E,,,Extended Part,KΩ,68KΩ (683) ±5%,Chip Resistor - Surface Mount,683,68000.0,,
Uniroyal Elec,C25608,Chip Resistor - Surface Mount 820KOhms ±5% 1/10W 0603 RoHS,820,5,Resistor,,779000.0,861000.0,0603,,,0603WAJ0824T5E,,,Extended Part,KΩ,820KΩ (824) ±5%,Chip Resistor - Surface Mount,824,820000.0,,
Uniroyal Elec,C25610,Chip Resistor - Surface Mount 91KOhms ±5% 1/10W 0603 RoHS,91,5,Resistor,,86450.0,95550.0,0603,,,0603WAJ0913T5E,,,Extended Part,KΩ,91KΩ (913) ±5%,Chip Resistor - Surface Mount,913,91000.0,,
Uniroyal Elec,C25611,Chip Resistor - Surface Mount 100KOhms ±5% 1/8W 0805 RoHS,100,5,Resistor,,95000.0,105000.0,0805,,,0805W8J0104T5E,,,Extended Part,KΩ,100KΩ (104) ±5%,Chip Resistor - Surface Mount,104,100000.0,,
Uniroyal Elec,C25612,Chip Resistor - Surface Mount 10KOhms ±5% 1/8W 0805 RoHS,10,5,Resistor,,9500.0,10500.0,0805,,,0805W8J0103T5E,,,Extended Part,KΩ,10KΩ (103) ±5%,Chip Resistor - Surface Mount,103,10000.0,,
Uniroyal Elec,C25613,Chip Resistor - Surface Mount 110KOhms ±5% 1/8W 0805 RoHS,110,5,Resistor,,104500.0,115500.0,0805,,,0805W8J0114T5E,,,Extended Part,KΩ,110KΩ (114) ±5%,Chip Resistor - Surface Mount,114,110000.0,,
Uniroyal Elec,C25628,Chip Resistor - Surface Mount 300KOhms ±5% 1/8W 0805 RoHS,300,5,Resistor,,285000.0,315000.0,0805,,,0805W8J0304T5E,,,Extended Part,KΩ,300KΩ (304) ±5%,Chip Resistor - Surface Mount,304,300000.0,,
Uniroyal Elec,C25629,Chip Resistor - Surface Mount 330KOhms ±5% 1/8W 0805 RoHS,330,5,Resistor,,313500.0,346500.0,0805,,,0805W8J0334T5E,,,Extended Part,KΩ,330KΩ (334) ±5%,Chip Resistor - Surface Mount,334,330000.0,,
Uniroyal Elec,C25630,Chip Resistor - Surface Mount 33KOhms ±5% 1/8W 0805 RoHS,33,5,Resistor,,31350.0,34650.0,0805,,,0805W8J0333T5E,,,Extended Part,KΩ,33KΩ (333) ±5%,Chip Resistor - Surface Mount,333,33000.0,,
Uniroyal Elec,C25631,Chip Resistor - Surface Mount 390KOhms ±5% 1/8W 0805 RoHS,390,5,Resistor,,370500.0,409500.0,0805,,,0805W8J0394T5E,,,Extended Part,KΩ,390KΩ (394) ±5%,Chip Resistor - Surface Mount,394,390000.0,,
Uniroyal Elec,C25632,Chip Resistor - Surface Mount 39KOhms ±5% 1/8W 0805 RoHS,39,5,Resistor,,37050.0,40950.0,0805,,,0805W8J0393T5E,,,Extended Part,KΩ,39KΩ (393) ±5%,Chip Resistor - Surface Mount,393,39000.0,,
Uniroyal Elec,C25633,Chip Resistor - Surface Mount 3KOhms ±5% 1/8W 0805 RoHS,3,5,Resistor,,2850.0,3150.0,0805,,,0805W8J0302T5E,,,Extended Part,KΩ,3KΩ (302) ±5%,Chip Resistor - Surface Mount,302,3000.0,,
Uniroyal Elec,C25634,Chip Resistor - Surface Mount 470KOhms ±5% 1/8W 0805 RoHS,470,5,Resistor,,446500.0,493500.0,0805,,,0805W8J0474T5E,,,Extended Part,KΩ,470KΩ (474) ±5%,Chip Resistor - Surface Mount,474,470000.0,,
Uniroyal Elec,C25636,Chip Resistor - Surface Mount 510KOhms ±5% 1/8W 0805 RoHS,510,5,Resistor,,484500.0,535500.0,0805,,,0805W8J0514T5E,,,Extended Part,KΩ,510KΩ (514) ±5%,Chip Resistor - Surface Mount,514,510000.0,,
Uniroyal Elec,C25637,Chip Resistor - Surface Mount 560KOhms ±5% 1/8W 0805 RoHS,560,5,Resistor,,532000.0,588000.0,0805,,,0805W8J0564T5E,,,Extended Part,KΩ,560KΩ (564) ±5%,Chip Resistor - Surface Mount,564,560000.0,,
Uniroyal Elec,C25638,Chip Resistor - Surface Mount 56KOhms ±5% 1/8W 0805 RoHS,56,5,Resistor,,53200.0,58800.0,0805,,,0805W8J0563T5E,,,Extended Part,KΩ,56KΩ (563) ±5%,Chip Resistor - Surface Mount,563,56000.0,,
Uniroyal Elec,C25639,Chip Resistor - Surface Mount 62KOhms ±5% 1/8W 0805 RoHS,62,5,Resistor,,58900.0,65100.0,0805,,,0805W8J0623T5E,,,Extended Part,KΩ,62KΩ (623) ±5%,Chip Resistor - Surface Mount,623,62000.0,,
Uniroyal Elec,C25680,Chip Resistor - Surface Mount 18KOhms ±5% 1/3W 1210 RoHS,18,5,Resistor,,17100.0,18900.0,1210,,,1210W3J0183T5E,,,Extended Part,KΩ,18KΩ (183) ±5%,Chip Resistor - Surface Mount,183,18000.0,,
Uniroyal Elec,C25681,Chip Resistor - Surface Mount 1KOhms ±5% 1/3W 1210 RoHS,1,5,Resistor,,950.0,1050.0,1210,,,1210W3J0102T5E,,,Extended Part,KΩ,1KΩ (102) ±5%,Chip Resistor - Surface Mount,102,1000.0,,
Uniroyal Elec,C25682,Chip Resistor - Surface Mount 200KOhms ±5% 1/3W 1210 RoHS,200,5,Resistor,,190000.0,210000.0,1210,,,1210W3J0204T5E,,,Extended Part,KΩ,200KΩ (204) ±5%,Chip Resistor - Surface Mount,204,200000.0,,
Uniroyal Elec,C25683,Chip Resistor - Surface Mount 20KOhms ±5% 1/3W 1210 RoHS,20,5,Resistor,,19000.0,21000.0,1210,,,1210W3J0203T5E,,,Extended Part,KΩ,20KΩ (203) ±5%,Chip Resistor - Surface Mount,203,20000.0,,
Uniroyal Elec,C25684,Chip Resistor - Surface Mount 220KOhms ±5% 1/3W 1210 RoHS,220,5,Resistor,,209000.0,231000.0,1210,,,1210W3J0224T5E,,,Extended Part,KΩ,220KΩ (224) ±5%,Chip Resistor - Surface Mount,224,220000.0,,
Uniroyal Elec,C25685,Chip Resistor - Surface Mount 240KOhms ±5% 1/3W 1210 RoHS,240,5,Resistor,,228000.0,252000.0,1210,,,1210W3J0244T5E,,,Extended Part,KΩ,240KΩ (244) ±5%,Chip Resistor - Surface Mount,244,240000.0,,
Uniroyal Elec,C25686,Chip Resistor - Surface Mount 24KOhms ±5% 1/3W 1210 RoHS,24,5,Resistor,,22800.0,25200.0,1210,,,1210W3J0243T5E,,,Extended Part,KΩ,24KΩ (243) ±5%,Chip Resistor - Surface Mount,243,24000.0,,
Uniroyal Elec,C25687,Chip Resistor - Surface Mount 270KOhms ±5% 1/3W 1210 RoHS,270,5,Resistor,,256500.0,283500.0,1210,,,1210W3J0274T5E,,,Extended Part,KΩ,270KΩ (274) ±5%,Chip Resistor - Surface Mount,274,270000.0,,
Uniroyal Elec,C25688,Chip Resistor - Surface Mount 27KOhms ±5% 1/3W 1210 RoHS,27,5,Resistor,,25650.0,28350.0,1210,,,1210W3J0273T5E,,,Extended Part,KΩ,27KΩ (273) ±5%,Chip Resistor - Surface Mount,273,27000.0,,
Uniroyal Elec,C25689,Chip Resistor - Surface Mount 2KOhms ±5% 1/3W 1210 RoHS,2,5,Resistor,,1900.0,2100.0,1210,,,1210W3J0202T5E,,,Extended Part,KΩ,2KΩ (202) ±5%,Chip Resistor - Surface Mount,202,2000.0,,
Uniroyal Elec,C25690,Chip Resistor - Surface Mount 300KOhms ±5% 1/3W 1210 RoHS,300,5,Resistor,,285000.0,315000.0,1210,,,1210W3J0304T5E,,,Extended Part,KΩ,300KΩ (304) ±5%,Chip Resistor - Surface Mount,304,300000.0,,
Uniroyal Elec,C25691,Chip Resistor - Surface Mount 30KOhms ±5% 1/3W 1210 RoHS,30,5,Resistor,,28500.0,31500.0,1210,,,1210W3J0303T5E,,,Extended Part,KΩ,30KΩ (303) ±5%,Chip Resistor - Surface Mount,303,30000.0,,
Uniroyal Elec,C25706,Chip Resistor - Surface Mount 680KOhms ±5% 1/3W 1210 RoHS,680,5,Resistor,,646000.0,714000.0,1210,,,1210W3J0684T5E,,,Extended Part,KΩ,680KΩ (684) ±5%,Chip Resistor - Surface Mount,684,680000.0,,
Uniroyal Elec,C25707,Chip Resistor - Surface Mount 68KOhms ±5% 1/3W 1210 RoHS,68,5,Resistor,,64600.0,71400.0,1210,,,1210W3J0683T5E,,,Extended Part,KΩ,68KΩ (683) ±5%,Chip Resistor - Surface Mount,683,68000.0,,
Uniroyal Elec,C25708,Chip Resistor - Surface Mount 750KOhms ±5% 1/3W 1210 RoHS,750,5,Resistor,,712500.0,787500.0,1210,,,1210W3J0754T5E,,,Extended Part,KΩ,750KΩ (754) ±5%,Chip Resistor - Surface Mount,754,750000.0,,
Uniroyal Elec,C25709,Chip Resistor - Surface Mount 75KOhms ±5% 1/3W 1210 RoHS,75,5,Resistor,,71250.0,78750.0,1210,,,1210W3J0753T5E,,,Extended Part,KΩ,75KΩ (753) ±5%,Chip Resistor - Surface Mount,753,75000.0,,
Uniroyal Elec,C25710,Chip Resistor - Surface Mount 820KOhms ±5% 1/3W 1210 RoHS,820,5,Resistor,,779000.0,861000.0,1210,,,1210W3J0824T5E,,,Extended Part,KΩ,820KΩ (824) ±5%,Chip Resistor - Surface Mount,824,820000.0,,
Uniroyal Elec,C25711,Chip Resistor - Surface Mount 82KOhms ±5% 1/3W 1210 RoHS,82,5,Resistor,,77900.0,86100.0,1210,,,1210W3J0823T5E,,,Extended Part,KΩ,82KΩ (823) ±5%,Chip Resistor - Surface Mount,823,82000.0,,
Uniroyal Elec,C25712,Chip Resistor - Surface Mount 91KOhms ±5% 1/3W 1210 RoHS,91,5,Resistor,,86450.0,95550.0,1210,,,1210W3J0913T5E,,,Extended Part,KΩ,91KΩ (913) ±5%,Chip Resistor - Surface Mount,913,91000.0,,
Uniroyal Elec,C25713,Chip Resistor - Surface Mount 15KOhms ±5% 1/2W 1812 RoHS,15,5,Resistor,,14250.0,15750.0,1812,,,1812W2J0153T4E,,,Extended Part,KΩ,15KΩ (153) ±5%,Chip Resistor - Surface Mount,153,15000.0,,
Uniroyal Elec,C25714,Chip Resistor - Surface Mount 30KOhms ±5% 1/2W 2010 RoHS,30,5,Resistor,,28500.0,31500.0,2010,,,2010W2J0303T4S,,,Extended Part,KΩ,30KΩ (303) ±5%,Chip Resistor - Surface Mount,303,30000.0,,
Uniroyal Elec,C25715,Chip Resistor - Surface Mount 3KOhms ±5% 1/2W 2010 RoHS,3,5,Resistor,,2850.0,3150.0,2010,,,2010W2J0302T4S,,,Extended Part,KΩ,3KΩ (302) ±5%,Chip Resistor - Surface Mount,302,3000.0,,
Uniroyal Elec,C25716,Chip Resistor - Surface Mount 56KOhms ±5% 1/2W 2010 RoHS,56,5,Resistor,,53200.0,58800.0,2010,,,2010W2J0563T4S,,,Extended Part,KΩ,56KΩ (563) ±5%,Chip Resistor - Surface Mount,563,56000.0,,
Uniroyal Elec,C25717,Chip Resistor - Surface Mount 100KOhms ±5% 1W 2512 RoHS,100,5,Resistor,,95000.0,105000.0,2512,,,25121WJ0104T4E,,,Extended Part,KΩ,100KΩ (104) ±5%,Chip Resistor - Surface Mount,104,100000.0,,
Uniroyal Elec,C25718,Chip Resistor - Surface Mount 10KOhms ±5% 1W 2512 RoHS,10,5,Resistor,,9500.0,10500.0,2512,,,25121WJ0103T4E,,,Extended Part,KΩ,10KΩ (103) ±5%,Chip Resistor - Surface Mount,103,10000.0,,
Uniroyal Elec,C25927,Chip Resistor - Surface Mount 1.1KOhms ±5% 1/16W 0402 RoHS,1.1,5,Resistor,,1045.0,1155.0,0402,,,0402WGJ0112TCE,,,Extended Part,KΩ,1.1KΩ (112) ±5%,Chip Resistor - Surface Mount,112,1100.0,,
Uniroyal Elec,C25928,Chip Resistor - Surface Mount 1.2KOhms ±5% 1/16W 0402 RoHS,1.2,5,Resistor,,1140.0,1260.0,0402,,,0402WGJ0122TCE,,,Extended Part,KΩ,1.2KΩ (122) ±5%,Chip Resistor - Surface Mount,122,1200.0,,
Uniroyal Elec,C25929,Chip Resistor - Surface Mount 1.3KOhms ±5% 1/16W 0402 RoHS,1.3,5,Resistor,,1235.0,1365.0,0402,,,0402WGJ0132TCE,,,Extended Part,KΩ,1.3KΩ (132) ±5%,Chip Resistor - Surface Mount,132,1300.0,,
Uniroyal Elec,C25944,Chip Resistor - Surface Mount 6.8KOhms ±5% 1/16W 0402 RoHS,6.8,5,Resistor,,6460.0,7140.0,0402,,,0402WGJ0682TCE,,,Extended Part,KΩ,6.8KΩ (682) ±5%,Chip Resistor - Surface Mount,682,6800.0,,
Uniroyal Elec,C25945,Chip Resistor - Surface Mount 7.5KOhms ±5% 1/16W 0402 RoHS,7.5,5,Resistor,,7125.0,7875.0,0402,,,0402WGJ0752TCE,,,Extended Part,KΩ,7.5KΩ (752) ±5%,Chip Resistor - Surface Mount,752,7500.0,,
Uniroyal Elec,C25946,Chip Resistor - Surface Mount 8.2KOhms ±5% 1/16W 0402 RoHS,8.2,5,Resistor,,7790.0,8610.0,0402,,,0402WGJ0822TCE,,,Extended Part,KΩ,8.2KΩ (822) ±5%,Chip Resistor - Surface Mount,822,8200.0,,
Uniroyal Elec,C25947,Chip Resistor - Surface Mount 9.1KOhms ±5% 1/16W 0402 RoHS,9.1,5,Resistor,,8645.0,9555.0,0402,,,0402WGJ0912TCE,,,Extended Part,KΩ,9.1KΩ (912) ±5%,Chip Resistor - Surface Mount,912,9100.0,,
Uniroyal Elec,C25983,Chip Resistor - Surface Mount 11KOhms ±5% 1/10W 0603 RoHS,11,5,Resistor,,10450.0,11550.0,0603,,,0603WAJ0113T5E,,,Extended Part,KΩ,11KΩ (113) ±5%,Chip Resistor - Surface Mount,113,11000.0,,
Uniroyal Elec,C25984,Chip Resistor - Surface Mount 130KOhms ±5% 1/10W 0603 RoHS,130,5,Resistor,,123500.0,136500.0,0603,,,0603WAJ0134T5E,,,Extended Part,KΩ,130KΩ (134) ±5%,Chip Resistor - Surface Mount,134,130000.0,,
Uniroyal Elec,C25985,Chip Resistor - Surface Mount 18KOhms ±5% 1/10W 0603 RoHS,18,5,Resistor,,17100.0,18900.0,0603,,,0603WAJ0183T5E,,,Extended Part,KΩ,18KΩ (183) ±5%,Chip Resistor - Surface Mount,183,18000.0,,
Uniroyal Elec,C25986,Chip Resistor - Surface Mount 1.1KOhms ±5% 1/10W 0603 RoHS,1.1,5,Resistor,,1045.0,1155.0,0603,,,0603WAJ0112T5E,,,Extended Part,KΩ,1.1KΩ (112) ±5%,Chip Resistor - Surface Mount,112,1100.0,,
Uniroyal Elec,C25987,Chip Resistor - Surface Mount 1.2KOhms ±5% 1/10W 0603 RoHS,1.2,5,Resistor,,1140.0,1260.0,0603,,,0603WAJ0122T5E,,,Extended Part,KΩ,1.2KΩ (122) ±5%,Chip Resistor - Surface Mount,122,1200.0,,
